timestamp,clf,time_elapsed,type,month,last_month
2021-07-05 14:54:12.217156,EnsembleRejection_update_1delay,165.6005259090016,test,03,02
2021-07-05 14:54:15.841657,EnsembleRejection,3.5029286409990164,train,04,03
2021-07-05 14:54:21.506007,EnsembleRejection,3.5620239980053157,train,08,07
2021-07-05 14:54:59.930136,EnsembleRejection,0.5047920439974405,train,08,07
2021-07-05 14:55:20.745882,EnsembleRejection,1.958521649998147,train,04,03
2021-07-05 14:55:36.016933,EnsembleRejection,0.4274233199976152,train,08,07
2021-07-05 14:55:58.140260,EnsembleRejection,0.5888083729951177,train,04,03
2021-07-05 14:55:59.555378,EnsembleRejection,0.585110148997046,train,08,07
2021-07-05 14:56:38.610519,EnsembleRejection,5.463851084001362,train,04,03
2021-07-05 14:56:39.292492,EnsembleRejection,0.7126931410020916,train,08,07
2021-07-05 14:57:05.575571,EnsembleRejection_update_1delay,232.63901600200916,test,08,07
2021-07-05 14:57:05.999724,EnsembleRejection,0.15562075699563138,train,09,08
2021-07-05 14:57:25.229730,EnsembleRejection,1.365770007003448,train,04,03
2021-07-05 14:58:25.166591,EnsembleRejection,1.8670526789937867,train,04,03
2021-07-05 14:59:03.575335,EnsembleRejection,0.8821336469991365,train,09,08
2021-07-05 14:59:26.873983,EnsembleRejection,0.749003767996328,train,04,03
2021-07-05 14:59:48.199785,EnsembleRejection,1.376347691999399,train,09,08
2021-07-05 14:59:56.379862,EnsembleRejection_update_1delay,344.1619765450014,test,04,03
2021-07-05 15:00:04.853597,EnsembleRejection,8.434896816994296,train,05,04
2021-07-05 15:00:05.486111,EnsembleRejection,0.581157799999346,train,09,08
2021-07-05 15:00:39.207721,EnsembleRejection,3.021542076996411,train,05,04
2021-07-05 15:00:57.651322,EnsembleRejection,0.363466809008969,train,09,08
2021-07-05 15:01:08.296692,EnsembleRejection,2.950534236006206,train,05,04
2021-07-05 15:01:48.957273,EnsembleRejection,0.1019306499947561,train,09,08
2021-07-05 15:02:01.540393,EnsembleRejection,14.755242982995696,train,05,04
2021-07-05 15:02:38.452962,EnsembleRejection,0.233349050002289,train,09,08
2021-07-05 15:03:04.570325,EnsembleRejection_update_1delay,358.99149808900256,test,09,08
2021-07-05 15:03:05.259784,EnsembleRejection,0.4726602729933802,train,10,09
2021-07-05 15:03:42.248421,EnsembleRejection,0.2255391420039814,train,10,09
2021-07-05 15:03:51.789900,EnsembleRejection,14.720728130007046,train,05,04
2021-07-05 15:04:25.342410,EnsembleRejection,0.05019938599434681,train,10,09
2021-07-05 15:04:51.564677,EnsembleRejection,26.758587152988184,train,05,04
2021-07-05 15:05:14.911318,EnsembleRejection,3.3629335059958976,train,05,04
2021-07-05 15:05:39.312646,EnsembleRejection_update_1delay,342.9320830170036,test,05,04
2021-07-05 15:05:41.339545,EnsembleRejection,1.9929722719971323,train,06,05
2021-07-05 15:06:09.132668,EnsembleRejection,1.4237205520039424,train,06,05
2021-07-05 15:09:35.044510,EnsembleRejection,1.5775373520009452,train,06,05
2021-07-05 15:11:04.528126,EnsembleRejection,1.4486133239988703,train,06,05
2021-07-05 15:11:43.090579,EnsembleRejection,2.1986800029990263,train,06,05
2021-07-05 15:12:11.568463,EnsembleRejection,0.18523478199495003,train,06,05
2021-07-05 15:16:09.436350,EnsembleRejection,0.2467104319948703,train,10,09
2021-07-05 15:16:54.645981,EnsembleRejection,0.0712785860087024,train,10,09
2021-07-05 15:17:01.580708,EnsembleRejection,0.6925008589896606,train,06,05
2021-07-05 15:17:30.539531,EnsembleRejection_update_1delay,711.2262037970067,test,06,05
2021-07-05 15:17:31.071662,EnsembleRejection,0.46653780799533706,train,07,06
2021-07-05 15:17:57.190794,EnsembleRejection,0.06857560299977195,train,10,09
2021-07-05 15:18:22.145858,EnsembleRejection,1.6187676709960215,train,07,06
2021-07-05 15:18:35.005408,EnsembleRejection,0.04275355799472891,train,10,09
2021-07-05 15:18:48.954308,EnsembleRejection,1.706330827990314,train,07,06
2021-07-05 15:19:04.705171,EnsembleRejection_update_1delay,960.1340196429956,test,10,09
2021-07-05 15:19:07.737852,EnsembleRejection,0.015318218007450923,train,11,10
2021-07-05 15:19:30.812507,EnsembleRejection,1.3188789209962124,train,07,06
2021-07-05 15:20:49.235110,EnsembleRejection,0.352810521988431,train,07,06
2021-07-05 15:21:44.923484,EnsembleRejection,5.159351605994743,train,07,06
2021-07-05 15:28:36.570422,EnsembleRejection,0.01136097899870947,train,11,10
2021-07-05 15:29:07.138955,EnsembleRejection,405.57423293699685,test,01,01
2021-07-05 15:29:16.834950,EnsembleRejection,0.3456084700010251,train,11,10
2021-07-05 15:32:48.977425,EnsembleRejection,221.83771665100357,test,02,01
2021-07-05 15:34:55.104052,EnsembleRejection,126.12594300899946,test,03,02
2021-07-05 15:38:14.253090,EnsembleRejection,0.14796187900356017,train,11,10
2021-07-05 15:40:32.192650,EnsembleRejection,337.08628012400004,test,04,03
2021-07-05 15:44:02.245643,EnsembleRejection,0.10866133499075659,train,11,10
2021-07-05 15:44:46.341385,EnsembleRejection,254.12855945799674,test,05,04
